month_n,pdays_n,duration,campaign_n,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
3,0,370,1,-2.9,92.201,-31.4,0.859,5076.2
2,0,516,3,1.4,93.918,-42.7,4.957,5228.1
3,0,119,2,1.4,93.444,-36.1,4.965,5228.1
0,0,302,3,-1.8,92.893,-46.2,1.281,5099.1
3,0,23,20,1.4,93.444,-36.1,4.962,5228.1
2,0,173,1,1.4,93.918,-42.7,4.957,5228.1
3,0,109,1,1.4,93.444,-36.1,4.966,5228.1
0,0,115,0,1.1,93.994,-36.4,4.857,5191.0
3,0,836,2,1.4,93.444,-36.1,4.963,5228.1
5,0,184,3,-0.1,93.2,-42.0,4.12,5195.8
1,0,394,0,1.4,94.465,-41.8,4.961,5228.1
5,0,76,2,-0.1,93.2,-42.0,4.076,5195.8
1,0,57,1,-2.9,92.963,-40.8,1.268,5076.2
0,0,146,1,1.1,93.994,-36.4,4.857,5191.0
2,0,804,1,1.4,93.918,-42.7,4.958,5228.1
0,0,132,2,-1.8,92.893,-46.2,1.291,5099.1
3,0,96,4,1.4,93.444,-36.1,4.963,5228.1
2,0,360,3,1.4,93.918,-42.7,4.962,5228.1
2,0,480,3,1.4,93.918,-42.7,4.963,5228.1
0,0,145,0,-1.8,92.893,-46.2,1.344,5099.1
0,0,245,6,1.1,93.994,-36.4,4.859,5191.0
0,0,374,1,-1.8,92.893,-46.2,1.354,5099.1
0,0,136,0,1.1,93.994,-36.4,4.857,5191.0
0,0,52,0,-1.8,92.893,-46.2,1.299,5099.1
5,0,82,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,85,12,1.4,93.918,-42.7,4.963,5228.1
1,0,154,1,1.4,94.465,-41.8,4.865,5228.1
5,8,98,1,-3.4,92.649,-30.1,0.715,5017.5
0,0,128,0,-1.8,92.893,-46.2,1.266,5099.1
2,0,118,1,1.4,93.918,-42.7,4.962,5228.1
0,0,1452,9,1.1,93.994,-36.4,4.856,5191.0
0,0,261,2,1.1,93.994,-36.4,4.856,5191.0
0,0,125,0,1.1,93.994,-36.4,4.857,5191.0
2,0,349,0,1.4,93.918,-42.7,4.968,5228.1
3,0,667,0,1.4,93.444,-36.1,4.965,5228.1
1,0,32,0,1.4,94.465,-41.8,4.961,5228.1
5,0,178,1,-0.1,93.2,-42.0,4.076,5195.8
5,0,62,1,-0.1,93.2,-42.0,4.076,5195.8
5,0,67,1,-0.1,93.2,-42.0,4.12,5195.8
8,0,709,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,92,1,1.4,93.918,-42.7,4.962,5228.1
0,0,163,1,-1.8,92.893,-46.2,1.27,5099.1
3,0,116,4,1.4,93.444,-36.1,4.964,5228.1
0,0,343,5,-1.8,92.893,-46.2,1.291,5099.1
0,0,82,0,-1.8,92.893,-46.2,1.327,5099.1
0,0,262,0,1.1,93.994,-36.4,4.855,5191.0
4,0,187,1,-3.4,92.431,-26.9,0.739,5017.5
9,0,20,0,-1.1,94.199,-37.5,0.886,4963.6
5,0,159,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,13,9,1.4,93.918,-42.7,4.968,5228.1
8,0,285,4,-1.8,93.075,-47.1,1.41,5099.1
0,0,15,10,1.1,93.994,-36.4,4.856,5191.0
8,0,47,0,-1.8,93.075,-47.1,1.405,5099.1
5,0,140,2,-3.4,92.649,-30.1,0.715,5017.5
9,3,117,0,-3.4,92.379,-29.8,0.753,5017.5
3,0,242,0,1.4,93.444,-36.1,4.965,5228.1
1,0,340,1,1.4,94.465,-41.8,4.864,5228.1
0,0,682,0,1.1,93.994,-36.4,4.864,5191.0
0,0,218,0,1.1,93.994,-36.4,4.857,5191.0
2,0,121,1,1.4,93.918,-42.7,4.961,5228.1
0,0,78,0,-1.8,92.893,-46.2,1.281,5099.1
3,0,358,1,1.4,93.444,-36.1,4.965,5228.1
8,0,346,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,781,3,-1.8,92.893,-46.2,1.25,5099.1
3,0,68,0,-2.9,92.201,-31.4,0.851,5076.2
2,0,173,3,1.4,93.918,-42.7,4.963,5228.1
3,0,100,0,-2.9,92.201,-31.4,0.843,5076.2
1,3,237,1,-1.7,94.055,-39.8,0.72,4991.6
3,2,73,1,-2.9,92.201,-31.4,0.873,5076.2
3,0,532,0,-2.9,92.201,-31.4,0.859,5076.2
3,0,398,2,1.4,93.444,-36.1,4.963,5228.1
3,0,255,1,1.4,93.444,-36.1,4.965,5228.1
3,0,270,2,1.4,93.444,-36.1,4.964,5228.1
0,0,1168,1,1.1,93.994,-36.4,4.857,5191.0
2,0,131,1,1.4,93.918,-42.7,4.963,5228.1
1,0,120,7,1.4,94.465,-41.8,4.962,5228.1
0,0,83,0,1.1,93.994,-36.4,4.857,5191.0
2,0,400,0,1.4,93.918,-42.7,4.957,5228.1
2,0,728,7,1.4,93.918,-42.7,4.961,5228.1
3,0,94,0,1.4,93.444,-36.1,4.964,5228.1
2,0,73,3,1.4,93.918,-42.7,4.962,5228.1
5,0,8,2,-0.1,93.2,-42.0,4.021,5195.8
8,0,0,2,-1.8,93.075,-47.1,1.479,5099.1
2,0,125,3,1.4,93.918,-42.7,4.961,5228.1
0,0,315,0,1.1,93.994,-36.4,4.858,5191.0
0,0,223,0,1.1,93.994,-36.4,4.857,5191.0
1,0,215,0,-2.9,92.963,-40.8,1.268,5076.2
8,0,233,2,-1.8,93.075,-47.1,1.405,5099.1
3,0,824,1,1.4,93.444,-36.1,4.97,5228.1
5,0,86,2,-0.1,93.2,-42.0,4.021,5195.8
4,0,294,0,-3.4,92.431,-26.9,0.72,5017.5
0,0,58,2,1.1,93.994,-36.4,4.864,5191.0
0,0,396,3,1.1,93.994,-36.4,4.856,5191.0
3,0,67,1,1.4,93.444,-36.1,4.963,5228.1
0,0,76,1,1.1,93.994,-36.4,4.857,5191.0
0,0,219,0,-1.8,92.893,-46.2,1.327,5099.1
3,0,73,0,1.4,93.444,-36.1,4.965,5228.1
1,0,78,1,1.4,94.465,-41.8,4.967,5228.1
2,0,630,0,1.4,93.918,-42.7,4.961,5228.1
3,0,114,1,1.4,93.444,-36.1,4.966,5228.1
2,0,508,0,1.4,93.918,-42.7,4.963,5228.1
0,0,142,2,-1.8,92.893,-46.2,1.334,5099.1
2,0,156,2,1.4,93.918,-42.7,4.961,5228.1
0,0,138,1,-1.8,92.893,-46.2,1.334,5099.1
0,0,139,0,-1.8,92.893,-46.2,1.334,5099.1
5,0,46,3,-0.1,93.2,-42.0,4.153,5195.8
1,0,128,0,1.4,94.465,-41.8,4.866,5228.1
0,0,283,2,1.1,93.994,-36.4,4.857,5191.0
5,0,90,0,-0.1,93.2,-42.0,4.191,5195.8
8,0,77,2,-1.8,93.075,-47.1,1.41,5099.1
0,0,216,0,1.1,93.994,-36.4,4.856,5191.0
2,0,96,1,1.4,93.918,-42.7,4.962,5228.1
3,0,177,0,-2.9,92.201,-31.4,0.859,5076.2
7,0,300,0,-1.8,92.843,-50.0,1.531,5099.1
0,0,140,2,-1.8,92.893,-46.2,1.327,5099.1
0,0,305,1,1.1,93.994,-36.4,4.857,5191.0
0,0,82,0,1.1,93.994,-36.4,4.855,5191.0
0,0,371,1,1.1,93.994,-36.4,4.857,5191.0
2,0,1060,1,1.4,93.918,-42.7,4.963,5228.1
2,0,118,1,1.4,93.918,-42.7,4.962,5228.1
3,0,129,3,1.4,93.444,-36.1,4.964,5228.1
3,0,93,0,1.4,93.444,-36.1,4.963,5228.1
0,0,157,0,1.1,93.994,-36.4,4.86,5191.0
3,0,106,4,1.4,93.444,-36.1,4.965,5228.1
0,0,22,3,1.1,93.994,-36.4,4.859,5191.0
0,0,37,5,-1.8,92.893,-46.2,1.266,5099.1
1,0,263,3,-2.9,92.963,-40.8,1.26,5076.2
0,0,115,0,1.1,93.994,-36.4,4.857,5191.0
2,0,170,0,1.4,93.918,-42.7,4.963,5228.1
0,0,136,0,-1.8,92.893,-46.2,1.266,5099.1
0,0,137,0,1.1,93.994,-36.4,4.856,5191.0
5,3,182,0,-3.4,92.649,-30.1,0.716,5017.5
3,0,360,4,-2.9,92.201,-31.4,0.838,5076.2
1,0,207,3,1.4,94.465,-41.8,4.967,5228.1
0,0,248,1,1.1,93.994,-36.4,4.857,5191.0
0,0,106,4,-1.8,92.893,-46.2,1.244,5099.1
2,0,129,2,1.4,93.918,-42.7,4.962,5228.1
8,0,178,0,-1.8,93.075,-47.1,1.423,5099.1
0,0,591,2,1.1,93.994,-36.4,4.856,5191.0
2,0,248,2,1.4,93.918,-42.7,4.96,5228.1
0,0,157,3,-1.8,92.893,-46.2,1.313,5099.1
1,0,382,2,1.4,94.465,-41.8,4.864,5228.1
2,0,377,3,1.4,93.918,-42.7,4.961,5228.1
0,0,544,1,1.1,93.994,-36.4,4.86,5191.0
0,0,206,2,-1.8,92.893,-46.2,1.354,5099.1
3,0,119,0,1.4,93.444,-36.1,4.963,5228.1
1,0,633,25,1.4,94.465,-41.8,4.864,5228.1
0,0,151,3,-1.8,92.893,-46.2,1.27,5099.1
0,0,41,0,-1.8,92.893,-46.2,1.327,5099.1
3,0,719,0,1.4,93.444,-36.1,4.964,5228.1
0,0,213,1,1.1,93.994,-36.4,4.855,5191.0
0,0,37,0,1.1,93.994,-36.4,4.858,5191.0
2,0,82,2,1.4,93.918,-42.7,4.963,5228.1
0,0,440,0,-1.8,92.893,-46.2,1.313,5099.1
8,0,222,3,-1.8,93.075,-47.1,1.4,5099.1
2,0,517,1,1.4,93.918,-42.7,4.962,5228.1
2,0,141,0,1.4,93.918,-42.7,4.963,5228.1
1,0,187,1,-2.9,92.963,-40.8,1.266,5076.2
8,0,180,0,-1.8,93.075,-47.1,1.405,5099.1
1,2,227,0,-2.9,92.963,-40.8,1.206,5076.2
4,0,72,3,-1.1,94.601,-49.5,0.987,4963.6
1,2,458,0,-1.7,94.055,-39.8,0.72,4991.6
0,0,9,0,-1.8,92.893,-46.2,1.266,5099.1
2,0,194,0,1.4,93.918,-42.7,4.962,5228.1
5,0,455,1,-3.4,92.649,-30.1,0.716,5017.5
0,0,275,0,1.1,93.994,-36.4,4.855,5191.0
1,0,138,0,1.4,94.465,-41.8,4.961,5228.1
1,0,125,1,-2.9,92.963,-40.8,1.26,5076.2
0,0,155,1,-1.8,92.893,-46.2,1.291,5099.1
3,0,335,2,1.4,93.444,-36.1,4.968,5228.1
0,0,184,0,1.1,93.994,-36.4,4.856,5191.0
3,0,152,2,1.4,93.444,-36.1,4.964,5228.1
3,0,75,0,1.4,93.444,-36.1,4.963,5228.1
2,0,122,0,1.4,93.918,-42.7,4.963,5228.1
6,0,85,1,-3.0,92.713,-33.0,0.717,5023.5
3,0,30,3,1.4,93.444,-36.1,4.964,5228.1
8,0,188,0,-1.8,93.075,-47.1,1.445,5099.1
2,0,794,0,1.4,93.918,-42.7,4.961,5228.1
0,0,222,0,1.1,93.994,-36.4,4.857,5191.0
0,0,182,0,1.1,93.994,-36.4,4.856,5191.0
1,0,1618,1,1.4,94.465,-41.8,4.958,5228.1
3,0,156,0,1.4,93.444,-36.1,4.965,5228.1
8,0,401,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,153,0,-1.8,92.893,-46.2,1.334,5099.1
0,0,103,0,-1.8,92.893,-46.2,1.27,5099.1
5,0,231,1,-0.1,93.2,-42.0,4.076,5195.8
0,0,384,0,1.1,93.994,-36.4,4.857,5191.0
0,0,20,10,1.1,93.994,-36.4,4.859,5191.0
9,0,140,1,-3.4,92.379,-29.8,0.813,5017.5
0,0,104,1,-1.8,92.893,-46.2,1.244,5099.1
3,0,240,4,1.4,93.444,-36.1,4.965,5228.1
0,0,215,0,1.1,93.994,-36.4,4.859,5191.0
1,0,22,0,1.4,94.465,-41.8,4.961,5228.1
0,0,68,9,-1.8,92.893,-46.2,1.291,5099.1
1,0,148,1,1.4,94.465,-41.8,4.865,5228.1
2,0,226,0,1.4,93.918,-42.7,4.957,5228.1
0,0,112,0,-1.8,92.893,-46.2,1.266,5099.1
2,0,823,2,1.4,93.918,-42.7,4.962,5228.1
0,0,152,3,-1.8,92.893,-46.2,1.281,5099.1
0,0,369,0,1.1,93.994,-36.4,4.859,5191.0
1,0,187,1,1.4,94.465,-41.8,4.961,5228.1
1,0,106,4,1.4,94.465,-41.8,4.967,5228.1
3,0,110,1,1.4,93.444,-36.1,4.965,5228.1
2,0,330,2,1.4,93.918,-42.7,4.958,5228.1
2,0,367,0,1.4,93.918,-42.7,4.962,5228.1
0,0,280,0,1.1,93.994,-36.4,4.857,5191.0
2,0,195,0,1.4,93.918,-42.7,4.957,5228.1
3,0,121,1,1.4,93.444,-36.1,4.963,5228.1
2,0,23,17,1.4,93.918,-42.7,4.968,5228.1
2,0,145,1,1.4,93.918,-42.7,4.963,5228.1
5,0,214,2,-0.1,93.2,-42.0,4.12,5195.8
0,0,72,14,1.1,93.994,-36.4,4.857,5191.0
0,0,271,0,-1.8,92.893,-46.2,1.327,5099.1
3,0,321,1,-2.9,92.201,-31.4,0.854,5076.2
1,0,75,1,1.4,94.465,-41.8,4.959,5228.1
2,0,607,1,1.4,93.918,-42.7,4.962,5228.1
5,0,238,0,-0.1,93.2,-42.0,4.191,5195.8
2,0,85,0,1.4,93.918,-42.7,4.961,5228.1
2,0,136,1,1.4,93.918,-42.7,4.961,5228.1
0,0,340,0,-1.8,92.893,-46.2,1.334,5099.1
0,0,405,0,1.1,93.994,-36.4,4.855,5191.0
0,0,206,1,1.1,93.994,-36.4,4.857,5191.0
8,0,466,4,-1.8,93.075,-47.1,1.423,5099.1
3,0,20,0,1.4,93.444,-36.1,4.963,5228.1
8,0,202,0,-1.8,93.075,-47.1,1.405,5099.1
1,0,361,0,1.4,94.465,-41.8,4.967,5228.1
0,0,100,0,1.1,93.994,-36.4,4.856,5191.0
0,0,1135,1,1.1,93.994,-36.4,4.859,5191.0
0,0,122,0,1.1,93.994,-36.4,4.859,5191.0
0,0,207,0,-1.8,92.893,-46.2,1.299,5099.1
1,0,565,2,1.4,94.465,-41.8,4.955,5228.1
1,0,72,0,1.4,94.465,-41.8,4.958,5228.1
0,0,173,0,-1.8,92.893,-46.2,1.244,5099.1
1,0,467,2,1.4,94.465,-41.8,4.967,5228.1
2,0,229,0,1.4,93.918,-42.7,4.957,5228.1
2,0,154,1,1.4,93.918,-42.7,4.957,5228.1
2,0,99,1,1.4,93.918,-42.7,4.963,5228.1
2,0,226,0,1.4,93.918,-42.7,4.962,5228.1
3,0,84,1,1.4,93.444,-36.1,4.963,5228.1
2,0,458,1,1.4,93.918,-42.7,4.963,5228.1
0,0,496,1,-1.8,92.893,-46.2,1.281,5099.1
3,0,150,1,1.4,93.444,-36.1,4.963,5228.1
3,0,198,1,1.4,93.444,-36.1,4.963,5228.1
8,0,145,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,155,2,-1.8,92.893,-46.2,1.27,5099.1
1,0,276,1,1.4,94.465,-41.8,4.864,5228.1
3,0,138,1,1.4,93.444,-36.1,4.965,5228.1
0,0,203,1,-1.8,92.893,-46.2,1.344,5099.1
1,0,15,6,1.4,94.465,-41.8,4.959,5228.1
3,0,697,1,1.4,93.444,-36.1,4.963,5228.1
0,0,71,2,-1.8,92.893,-46.2,1.25,5099.1
8,0,114,1,-1.8,93.075,-47.1,1.365,5099.1
0,0,169,0,1.1,93.994,-36.4,4.859,5191.0
2,0,479,0,1.4,93.918,-42.7,4.96,5228.1
0,0,749,1,1.1,93.994,-36.4,4.857,5191.0
2,0,962,3,1.4,93.918,-42.7,4.963,5228.1
3,0,207,2,-2.9,92.201,-31.4,0.825,5076.2
0,0,353,2,1.1,93.994,-36.4,4.857,5191.0
8,0,126,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,303,0,1.4,93.918,-42.7,4.962,5228.1
0,0,207,0,1.1,93.994,-36.4,4.857,5191.0
3,0,144,1,1.4,93.444,-36.1,4.963,5228.1
0,0,430,2,-1.8,92.893,-46.2,1.299,5099.1
0,0,74,0,-1.8,92.893,-46.2,1.264,5099.1
3,0,223,3,1.4,93.444,-36.1,4.968,5228.1
2,0,247,1,1.4,93.918,-42.7,4.968,5228.1
1,3,383,0,-1.7,94.055,-39.8,0.761,4991.6
5,0,158,0,-0.1,93.2,-42.0,4.021,5195.8
2,0,246,3,1.4,93.918,-42.7,4.961,5228.1
0,0,193,1,1.1,93.994,-36.4,4.855,5191.0
0,0,128,0,-1.8,92.893,-46.2,1.244,5099.1
0,0,215,0,1.1,93.994,-36.4,4.86,5191.0
8,0,268,0,-1.8,93.075,-47.1,1.405,5099.1
3,0,188,3,1.4,93.444,-36.1,4.964,5228.1
0,0,1871,3,-1.8,92.893,-46.2,1.25,5099.1
0,0,119,1,-1.8,92.893,-46.2,1.25,5099.1
2,0,106,27,1.4,93.918,-42.7,4.968,5228.1
5,0,321,2,-0.1,93.2,-42.0,4.021,5195.8
2,0,128,1,1.4,93.918,-42.7,4.962,5228.1
0,0,140,2,-1.8,92.893,-46.2,1.25,5099.1
6,0,77,2,-3.0,92.713,-33.0,0.709,5023.5
2,0,136,12,1.4,93.918,-42.7,4.963,5228.1
0,0,1119,1,-1.8,92.893,-46.2,1.281,5099.1
2,0,472,0,1.4,93.918,-42.7,4.96,5228.1
2,0,381,2,1.4,93.918,-42.7,4.966,5228.1
0,0,42,0,-1.8,92.893,-46.2,1.266,5099.1
1,0,207,0,-2.9,92.963,-40.8,1.268,5076.2
1,0,326,0,-2.9,92.963,-40.8,1.266,5076.2
2,0,116,4,1.4,93.918,-42.7,4.961,5228.1
9,0,223,1,-3.4,92.379,-29.8,0.781,5017.5
3,0,453,0,-1.7,94.027,-38.3,0.9,4991.6
0,0,107,0,1.1,93.994,-36.4,4.855,5191.0
2,0,1009,4,1.4,93.918,-42.7,4.962,5228.1
0,0,158,0,1.1,93.994,-36.4,4.86,5191.0
2,0,39,8,1.4,93.918,-42.7,4.957,5228.1
3,0,265,2,1.4,93.444,-36.1,4.965,5228.1
2,0,211,1,1.4,93.918,-42.7,4.96,5228.1
0,0,130,0,-1.8,92.893,-46.2,1.281,5099.1
8,0,166,0,-1.8,93.075,-47.1,1.415,5099.1
3,0,684,0,1.4,93.444,-36.1,4.965,5228.1
9,0,475,4,-3.4,92.379,-29.8,0.781,5017.5
2,0,67,1,-2.9,92.469,-33.6,1.059,5076.2
3,0,602,2,1.4,93.444,-36.1,4.962,5228.1
3,0,336,2,1.4,93.444,-36.1,4.968,5228.1
0,0,190,2,-1.8,92.893,-46.2,1.354,5099.1
1,0,38,0,1.4,94.465,-41.8,4.866,5228.1
3,0,1488,1,1.4,93.444,-36.1,4.97,5228.1
2,0,70,2,1.4,93.918,-42.7,4.96,5228.1
0,0,247,0,1.1,93.994,-36.4,4.857,5191.0
0,0,91,1,1.1,93.994,-36.4,4.864,5191.0
8,0,1435,0,-1.8,93.075,-47.1,1.466,5099.1
0,0,306,4,1.1,93.994,-36.4,4.857,5191.0
3,0,110,4,1.4,93.444,-36.1,4.964,5228.1
0,0,377,0,-1.8,92.893,-46.2,1.266,5099.1
0,0,248,0,-1.8,92.893,-46.2,1.313,5099.1
6,0,208,0,-3.0,92.713,-33.0,0.714,5023.5
1,0,93,2,1.4,94.465,-41.8,4.866,5228.1
2,0,154,0,-2.9,92.469,-33.6,1.072,5076.2
1,0,204,2,1.4,94.465,-41.8,4.967,5228.1
3,0,674,0,1.4,93.444,-36.1,4.968,5228.1
1,0,244,1,-2.9,92.963,-40.8,1.26,5076.2
8,4,189,0,-1.8,93.749,-34.6,0.638,5008.7
2,0,385,0,1.4,93.918,-42.7,4.96,5228.1
0,0,450,1,-1.8,92.893,-46.2,1.291,5099.1
8,0,82,0,-1.8,93.075,-47.1,1.41,5099.1
1,0,175,1,1.4,94.465,-41.8,4.865,5228.1
0,0,412,0,-1.8,92.893,-46.2,1.299,5099.1
0,0,118,2,1.1,93.994,-36.4,4.857,5191.0
8,0,116,3,-1.8,93.075,-47.1,1.406,5099.1
8,0,214,0,-1.8,93.749,-34.6,0.644,5008.7
5,0,294,0,-0.1,93.2,-42.0,4.021,5195.8
3,0,51,5,1.4,93.444,-36.1,4.963,5228.1
1,0,464,0,1.4,94.465,-41.8,4.865,5228.1
0,0,39,4,-1.8,92.893,-46.2,1.344,5099.1
3,0,309,1,1.4,93.444,-36.1,4.963,5228.1
0,0,410,0,-1.8,92.893,-46.2,1.244,5099.1
0,0,50,6,-1.8,92.893,-46.2,1.244,5099.1
5,0,99,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,270,0,1.1,93.994,-36.4,4.856,5191.0
8,0,35,0,-1.8,93.075,-47.1,1.41,5099.1
0,0,392,0,1.1,93.994,-36.4,4.856,5191.0
3,0,236,0,1.4,93.444,-36.1,4.964,5228.1
0,0,206,0,1.1,93.994,-36.4,4.86,5191.0
0,0,407,2,-1.8,93.876,-40.0,0.684,5008.7
0,0,303,2,-1.8,92.893,-46.2,1.266,5099.1
1,0,147,0,1.4,94.465,-41.8,4.961,5228.1
0,0,170,13,1.1,93.994,-36.4,4.864,5191.0
2,0,1061,3,1.4,93.918,-42.7,4.962,5228.1
5,0,302,3,-0.1,93.2,-42.0,4.076,5195.8
5,0,220,0,-0.1,93.2,-42.0,4.021,5195.8
0,0,404,0,1.1,93.994,-36.4,4.86,5191.0
0,0,162,1,-1.8,92.893,-46.2,1.25,5099.1
1,0,287,0,1.4,94.465,-41.8,4.961,5228.1
8,0,263,1,-1.8,93.075,-47.1,1.453,5099.1
5,0,98,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,29,1,-1.8,92.893,-46.2,1.291,5099.1
5,0,108,0,-3.4,92.649,-30.1,0.716,5017.5
1,0,11,29,1.4,94.465,-41.8,4.959,5228.1
2,0,130,0,1.4,93.918,-42.7,4.96,5228.1
3,0,145,7,1.4,93.444,-36.1,4.963,5228.1
5,0,71,0,-0.1,93.2,-42.0,4.153,5195.8
5,0,73,0,-0.1,93.2,-42.0,4.076,5195.8
1,0,244,1,1.4,94.465,-41.8,4.947,5228.1
5,0,48,0,-0.1,93.2,-42.0,4.153,5195.8
4,0,323,1,-3.4,92.431,-26.9,0.739,5017.5
1,0,485,1,-1.7,94.055,-39.8,0.72,4991.6
2,0,50,2,1.4,93.918,-42.7,4.962,5228.1
0,0,20,0,-1.8,92.893,-46.2,1.266,5099.1
5,0,215,0,-3.4,92.649,-30.1,0.72,5017.5
0,0,104,2,1.1,93.994,-36.4,4.859,5191.0
2,0,361,1,1.4,93.918,-42.7,4.963,5228.1
0,0,57,3,-1.8,92.893,-46.2,1.327,5099.1
0,0,135,1,1.1,93.994,-36.4,4.857,5191.0
0,0,193,1,-1.8,92.893,-46.2,1.291,5099.1
0,0,134,0,1.1,93.994,-36.4,4.855,5191.0
4,0,18,0,-0.1,93.798,-40.4,4.76,5195.8
0,0,153,0,-1.8,92.893,-46.2,1.244,5099.1
0,0,136,1,1.1,93.994,-36.4,4.859,5191.0
0,0,319,1,-1.8,92.893,-46.2,1.344,5099.1
0,0,114,0,-1.8,92.893,-46.2,1.244,5099.1
3,0,396,2,1.4,93.444,-36.1,4.963,5228.1
2,0,151,1,1.4,93.918,-42.7,4.961,5228.1
1,0,117,1,1.4,94.465,-41.8,4.961,5228.1
2,0,319,0,1.4,93.918,-42.7,4.963,5228.1
2,0,87,0,1.4,93.918,-42.7,4.962,5228.1
3,0,43,1,1.4,93.444,-36.1,4.963,5228.1
5,0,151,1,-0.1,93.2,-42.0,4.191,5195.8
0,0,451,1,1.1,93.994,-36.4,4.857,5191.0
3,0,146,0,1.4,93.444,-36.1,4.965,5228.1
0,0,105,2,1.1,93.994,-36.4,4.86,5191.0
1,0,455,2,-2.9,92.963,-40.8,1.268,5076.2
1,0,48,1,1.4,94.465,-41.8,4.864,5228.1
4,0,96,0,-3.4,92.431,-26.9,0.728,5017.5
2,0,158,0,1.4,93.918,-42.7,4.963,5228.1
3,0,155,1,1.4,93.444,-36.1,4.964,5228.1
2,0,321,0,1.4,93.918,-42.7,4.958,5228.1
8,0,249,1,-1.8,93.075,-47.1,1.41,5099.1
0,0,260,4,1.1,93.994,-36.4,4.855,5191.0
5,0,224,1,-0.1,93.2,-42.0,4.191,5195.8
5,0,67,1,-0.1,93.2,-42.0,4.153,5195.8
5,0,86,2,-0.1,93.2,-42.0,4.12,5195.8
1,0,570,1,1.4,94.465,-41.8,4.959,5228.1
3,0,128,1,1.4,93.444,-36.1,4.965,5228.1
1,0,137,3,1.4,94.465,-41.8,4.866,5228.1
0,0,504,2,1.1,93.994,-36.4,4.857,5191.0
3,0,116,5,1.4,93.444,-36.1,4.963,5228.1
3,0,58,0,1.4,93.444,-36.1,4.962,5228.1
3,16,259,2,-2.9,92.201,-31.4,0.829,5076.2
3,0,320,0,-2.9,92.201,-31.4,0.884,5076.2
0,3,673,5,-1.8,92.893,-46.2,1.354,5099.1
5,0,66,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,142,2,-1.8,92.893,-46.2,1.344,5099.1
5,0,79,0,-0.1,93.2,-42.0,4.153,5195.8
5,0,99,0,-3.4,92.649,-30.1,0.716,5017.5
1,0,307,0,1.4,94.465,-41.8,4.967,5228.1
0,0,114,1,1.1,93.994,-36.4,4.859,5191.0
0,0,75,0,-1.8,92.893,-46.2,1.313,5099.1
0,0,323,0,1.1,93.994,-36.4,4.855,5191.0
8,0,125,3,-1.8,93.075,-47.1,1.405,5099.1
5,0,114,4,-0.1,93.2,-42.0,4.153,5195.8
1,0,57,1,1.4,94.465,-41.8,4.866,5228.1
4,17,131,1,-1.1,94.601,-49.5,0.942,4963.6
8,0,313,0,-1.8,93.075,-47.1,1.405,5099.1
5,0,118,0,-0.1,93.2,-42.0,4.021,5195.8
2,0,317,1,1.4,93.918,-42.7,4.963,5228.1
5,0,224,0,-0.1,93.2,-42.0,4.12,5195.8
5,0,511,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,301,2,1.1,93.994,-36.4,4.859,5191.0
1,0,154,0,1.4,94.465,-41.8,4.967,5228.1
0,0,407,1,1.1,93.994,-36.4,4.857,5191.0
0,0,206,4,-1.8,92.893,-46.2,1.25,5099.1
3,0,245,0,1.4,93.444,-36.1,4.963,5228.1
2,0,1422,1,1.4,93.918,-42.7,4.962,5228.1
5,0,65,0,-0.1,93.2,-42.0,4.021,5195.8
0,0,109,0,1.1,93.994,-36.4,4.86,5191.0
0,0,673,3,-1.8,92.893,-46.2,1.291,5099.1
0,0,166,0,1.1,93.994,-36.4,4.858,5191.0
0,0,133,2,-1.8,92.893,-46.2,1.291,5099.1
2,0,53,2,1.4,93.918,-42.7,4.962,5228.1
2,1,390,1,-1.7,94.215,-40.3,0.846,4991.6
2,0,475,0,-1.7,94.215,-40.3,0.835,4991.6
3,0,73,0,1.4,93.444,-36.1,4.964,5228.1
0,0,207,0,1.1,93.994,-36.4,4.855,5191.0
0,0,82,3,1.1,93.994,-36.4,4.857,5191.0
8,0,144,1,-1.8,93.075,-47.1,1.41,5099.1
0,0,150,0,1.1,93.994,-36.4,4.856,5191.0
0,0,202,1,1.1,93.994,-36.4,4.855,5191.0
3,0,871,1,1.4,93.444,-36.1,4.965,5228.1
3,0,116,0,1.4,93.444,-36.1,4.966,5228.1
3,6,5,0,-1.7,94.027,-38.3,0.89,4991.6
3,0,423,1,1.4,93.444,-36.1,4.964,5228.1
3,0,136,5,1.4,93.444,-36.1,4.964,5228.1
3,6,118,0,-1.7,94.027,-38.3,0.9,4991.6
0,0,166,0,1.1,93.994,-36.4,4.856,5191.0
0,0,11,0,-1.8,92.893,-46.2,1.327,5099.1
3,0,220,0,-2.9,92.201,-31.4,0.861,5076.2
5,0,77,2,-0.1,93.2,-42.0,4.153,5195.8
