month_n,pdays_n,duration,campaign_n,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
2,0,157,2,1.4,93.918,-42.7,4.96,5228.1
3,0,90,3,-1.7,94.027,-38.3,0.898,4991.6
2,0,9,14,1.4,93.918,-42.7,4.968,5228.1
0,0,1721,1,1.1,93.994,-36.4,4.856,5191.0
8,12,149,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,167,3,1.1,93.994,-36.4,4.857,5191.0
0,0,181,1,-1.8,92.893,-46.2,1.354,5099.1
0,0,83,1,-1.8,92.893,-46.2,1.299,5099.1
1,0,209,1,1.4,94.465,-41.8,4.865,5228.1
1,0,587,0,1.4,94.465,-41.8,4.959,5228.1
0,0,100,1,-1.8,92.893,-46.2,1.266,5099.1
8,0,277,1,-1.8,93.075,-47.1,1.479,5099.1
0,0,197,0,-1.8,92.893,-46.2,1.299,5099.1
2,0,92,1,1.4,93.918,-42.7,4.962,5228.1
1,0,19,22,1.4,94.465,-41.8,4.864,5228.1
3,0,123,2,1.4,93.444,-36.1,4.968,5228.1
0,0,172,1,-1.8,92.893,-46.2,1.266,5099.1
0,0,46,0,1.1,93.994,-36.4,4.857,5191.0
3,0,76,0,-2.9,92.201,-31.4,0.838,5076.2
7,0,287,1,-1.8,93.369,-34.8,0.646,5008.7
1,0,100,0,1.4,94.465,-41.8,4.961,5228.1
5,0,22,3,-0.1,93.2,-42.0,4.021,5195.8
3,0,112,0,-2.9,92.201,-31.4,0.873,5076.2
1,0,210,2,1.4,94.465,-41.8,4.866,5228.1
0,0,312,2,1.1,93.994,-36.4,4.855,5191.0
2,0,517,4,1.4,93.918,-42.7,4.958,5228.1
3,0,281,3,1.4,93.444,-36.1,4.964,5228.1
2,0,706,1,1.4,93.918,-42.7,4.963,5228.1
0,0,24,0,1.1,93.994,-36.4,4.855,5191.0
0,0,891,3,1.1,93.994,-36.4,4.864,5191.0
0,0,41,7,1.1,93.994,-36.4,4.864,5191.0
2,0,166,6,-2.9,92.469,-33.6,0.979,5076.2
0,0,422,1,1.1,93.994,-36.4,4.864,5191.0
2,0,107,3,1.4,93.918,-42.7,4.962,5228.1
2,0,93,0,1.4,93.918,-42.7,4.963,5228.1
0,0,160,0,1.1,93.994,-36.4,4.86,5191.0
0,0,749,1,1.1,93.994,-36.4,4.859,5191.0
8,0,183,2,-1.8,93.075,-47.1,1.405,5099.1
0,0,442,0,1.1,93.994,-36.4,4.857,5191.0
2,0,109,0,1.4,93.918,-42.7,4.958,5228.1
8,0,48,1,-1.8,93.075,-47.1,1.405,5099.1
3,0,218,5,1.4,93.444,-36.1,4.968,5228.1
5,0,459,0,-0.1,93.2,-42.0,4.076,5195.8
5,0,86,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,832,2,1.1,93.994,-36.4,4.857,5191.0
3,0,125,1,1.4,93.444,-36.1,4.964,5228.1
1,0,282,6,1.4,94.465,-41.8,4.865,5228.1
8,0,1130,2,-1.8,93.075,-47.1,1.405,5099.1
2,0,318,0,1.4,93.918,-42.7,4.963,5228.1
0,0,190,4,1.1,93.994,-36.4,4.858,5191.0
5,0,163,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,60,3,1.4,93.918,-42.7,4.961,5228.1
3,0,111,0,1.4,93.444,-36.1,4.964,5228.1
3,0,122,0,1.4,93.444,-36.1,4.968,5228.1
2,0,184,2,1.4,93.918,-42.7,4.963,5228.1
5,0,326,1,-0.1,93.2,-42.0,4.191,5195.8
0,0,18,3,-1.8,92.893,-46.2,1.244,5099.1
0,0,175,1,-1.8,92.893,-46.2,1.313,5099.1
0,0,141,1,1.1,93.994,-36.4,4.857,5191.0
8,0,125,1,-1.8,93.075,-47.1,1.445,5099.1
0,0,191,0,-1.8,92.893,-46.2,1.25,5099.1
1,0,220,0,1.4,94.465,-41.8,4.864,5228.1
8,0,280,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,118,3,1.1,93.994,-36.4,4.86,5191.0
2,0,237,3,1.4,93.918,-42.7,4.961,5228.1
2,0,59,11,1.4,93.918,-42.7,4.968,5228.1
8,0,260,1,-1.8,93.075,-47.1,1.365,5099.1
0,0,246,1,-1.8,92.893,-46.2,1.266,5099.1
2,0,60,5,1.4,93.918,-42.7,4.968,5228.1
0,0,346,1,-1.8,92.893,-46.2,1.354,5099.1
0,0,177,2,-1.8,92.893,-46.2,1.281,5099.1
2,0,259,7,1.4,93.918,-42.7,4.96,5228.1
1,0,112,1,1.4,94.465,-41.8,4.958,5228.1
3,0,53,1,1.4,93.444,-36.1,4.963,5228.1
0,0,333,0,-1.8,92.893,-46.2,1.281,5099.1
2,0,264,0,1.4,93.918,-42.7,4.961,5228.1
1,0,306,0,1.4,94.465,-41.8,4.961,5228.1
5,0,68,0,-0.1,93.2,-42.0,4.021,5195.8
5,0,198,0,-0.1,93.2,-42.0,4.153,5195.8
3,0,120,0,1.4,93.444,-36.1,4.967,5228.1
0,0,72,1,1.1,93.994,-36.4,4.855,5191.0
0,0,61,3,-1.8,92.893,-46.2,1.281,5099.1
0,0,135,0,-1.8,92.893,-46.2,1.281,5099.1
1,0,209,2,1.4,94.465,-41.8,4.961,5228.1
0,0,134,1,1.1,93.994,-36.4,4.857,5191.0
8,0,35,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,100,3,1.1,93.994,-36.4,4.857,5191.0
8,0,122,2,-1.8,93.075,-47.1,1.405,5099.1
2,0,132,5,1.4,93.918,-42.7,4.961,5228.1
1,0,78,4,1.4,94.465,-41.8,4.96,5228.1
2,0,281,2,1.4,93.918,-42.7,4.962,5228.1
9,0,91,1,-3.4,92.379,-29.8,0.819,5017.5
3,0,113,0,1.4,93.444,-36.1,4.964,5228.1
0,0,440,0,1.1,93.994,-36.4,4.857,5191.0
2,0,78,0,1.4,93.918,-42.7,4.96,5228.1
0,0,182,1,1.1,93.994,-36.4,4.857,5191.0
0,0,52,0,1.1,93.994,-36.4,4.86,5191.0
8,0,241,0,-1.8,93.075,-47.1,1.41,5099.1
2,0,105,2,1.4,93.918,-42.7,4.962,5228.1
2,0,161,0,1.4,93.918,-42.7,4.961,5228.1
5,0,386,1,-1.1,94.767,-50.8,1.044,4963.6
1,0,37,1,1.4,94.465,-41.8,4.962,5228.1
1,0,160,1,-2.9,92.963,-40.8,1.286,5076.2
5,0,13,1,-0.1,93.2,-42.0,4.021,5195.8
0,0,272,1,1.1,93.994,-36.4,4.857,5191.0
8,0,414,1,-1.8,93.075,-47.1,1.405,5099.1
3,0,52,1,1.4,93.444,-36.1,4.964,5228.1
2,0,204,0,1.4,93.918,-42.7,4.961,5228.1
0,0,216,0,1.1,93.994,-36.4,4.859,5191.0
8,0,93,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,139,1,-1.8,92.893,-46.2,1.266,5099.1
0,0,788,2,1.1,93.994,-36.4,4.856,5191.0
7,0,137,2,-1.8,92.843,-50.0,1.687,5099.1
5,0,94,0,-3.4,92.649,-30.1,0.714,5017.5
3,3,119,1,-2.9,92.201,-31.4,0.825,5076.2
0,0,257,3,-1.8,92.893,-46.2,1.281,5099.1
5,3,165,0,-3.4,92.649,-30.1,0.715,5017.5
5,0,488,0,-0.1,93.2,-42.0,4.076,5195.8
2,0,128,0,1.4,93.918,-42.7,4.961,5228.1
0,0,346,3,1.1,93.994,-36.4,4.857,5191.0
2,0,182,0,1.4,93.918,-42.7,4.962,5228.1
2,0,91,0,-1.7,94.215,-40.3,0.84,4991.6
1,0,183,4,1.4,94.465,-41.8,4.865,5228.1
3,1,237,0,-1.7,94.027,-38.3,0.903,4991.6
3,0,52,4,1.4,93.444,-36.1,4.962,5228.1
0,0,98,0,1.1,93.994,-36.4,4.856,5191.0
2,0,166,2,1.4,93.918,-42.7,4.963,5228.1
9,0,336,0,-3.4,92.379,-29.8,0.773,5017.5
1,0,88,0,1.4,94.465,-41.8,4.961,5228.1
0,0,104,1,-1.8,92.893,-46.2,1.25,5099.1
2,0,337,0,1.4,93.918,-42.7,4.962,5228.1
3,0,150,0,1.4,93.444,-36.1,4.963,5228.1
1,0,125,1,1.4,94.465,-41.8,4.947,5228.1
0,0,504,0,1.1,93.994,-36.4,4.857,5191.0
5,0,132,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,217,1,-1.8,92.893,-46.2,1.266,5099.1
1,0,39,2,-2.9,92.963,-40.8,1.268,5076.2
2,0,516,0,1.4,93.918,-42.7,4.957,5228.1
3,0,88,0,1.4,93.444,-36.1,4.963,5228.1
3,0,73,3,1.4,93.444,-36.1,4.966,5228.1
2,0,1294,1,1.4,93.918,-42.7,4.963,5228.1
5,0,147,0,-0.1,93.2,-42.0,4.076,5195.8
0,0,182,1,-1.8,92.893,-46.2,1.259,5099.1
1,0,64,5,1.4,94.465,-41.8,4.962,5228.1
3,0,97,0,1.4,93.444,-36.1,4.968,5228.1
3,0,588,2,1.4,93.444,-36.1,4.967,5228.1
9,3,733,0,-3.4,92.379,-29.8,0.809,5017.5
0,0,115,0,1.1,93.994,-36.4,4.857,5191.0
0,0,346,0,-1.8,92.893,-46.2,1.327,5099.1
1,0,15,9,1.4,94.465,-41.8,4.961,5228.1
5,0,296,0,-0.1,93.2,-42.0,4.12,5195.8
2,0,193,1,1.4,93.918,-42.7,4.963,5228.1
2,0,70,0,1.4,93.918,-42.7,4.961,5228.1
1,0,127,1,-2.9,92.963,-40.8,1.268,5076.2
0,0,300,4,-1.8,92.893,-46.2,1.281,5099.1
0,0,1013,2,1.1,93.994,-36.4,4.86,5191.0
0,0,125,0,1.1,93.994,-36.4,4.856,5191.0
8,1,183,0,-1.8,93.749,-34.6,0.663,5008.7
2,0,206,0,-1.7,94.215,-40.3,0.893,4991.6
5,0,259,0,-3.4,92.649,-30.1,0.714,5017.5
2,0,188,0,1.4,93.918,-42.7,4.962,5228.1
5,0,138,0,-0.1,93.2,-42.0,4.12,5195.8
3,0,98,4,1.4,93.444,-36.1,4.964,5228.1
1,0,157,0,-2.9,92.963,-40.8,1.26,5076.2
3,0,379,2,1.4,93.444,-36.1,4.964,5228.1
8,0,282,1,-1.8,93.075,-47.1,1.405,5099.1
0,0,362,0,-1.8,92.893,-46.2,1.266,5099.1
1,0,196,0,1.4,94.465,-41.8,4.961,5228.1
0,0,214,1,1.1,93.994,-36.4,4.857,5191.0
8,0,110,2,-1.8,93.075,-47.1,1.405,5099.1
2,0,223,0,1.4,93.918,-42.7,4.963,5228.1
2,0,234,0,1.4,93.918,-42.7,4.968,5228.1
2,0,120,3,1.4,93.918,-42.7,4.963,5228.1
1,0,280,0,1.4,94.465,-41.8,4.866,5228.1
1,0,36,3,1.4,94.465,-41.8,4.864,5228.1
0,0,389,1,1.1,93.994,-36.4,4.855,5191.0
0,0,653,0,1.1,93.994,-36.4,4.855,5191.0
5,0,104,0,-0.1,93.2,-42.0,4.021,5195.8
0,0,74,0,1.1,93.994,-36.4,4.859,5191.0
8,0,115,1,-1.8,93.075,-47.1,1.405,5099.1
3,0,83,1,1.4,93.444,-36.1,4.966,5228.1
1,0,84,3,-2.9,92.963,-40.8,1.244,5076.2
5,0,243,1,-0.1,93.2,-42.0,4.12,5195.8
5,0,107,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,114,2,1.4,93.918,-42.7,4.962,5228.1
3,0,119,2,1.4,93.444,-36.1,4.966,5228.1
8,0,441,1,-1.8,93.075,-47.1,1.423,5099.1
3,0,218,3,1.4,93.444,-36.1,4.964,5228.1
3,0,156,1,1.4,93.444,-36.1,4.965,5228.1
8,0,246,0,-1.8,93.075,-47.1,1.405,5099.1
2,0,513,4,1.4,93.918,-42.7,4.961,5228.1
8,0,119,1,-1.8,93.075,-47.1,1.405,5099.1
2,0,64,1,1.4,93.918,-42.7,4.962,5228.1
3,0,18,0,1.4,93.444,-36.1,4.963,5228.1
0,0,255,1,-1.8,92.893,-46.2,1.291,5099.1
2,0,35,2,1.4,93.918,-42.7,4.962,5228.1
2,0,420,2,1.4,93.918,-42.7,4.961,5228.1
8,0,445,0,-1.8,93.075,-47.1,1.479,5099.1
6,0,310,0,-3.0,92.713,-33.0,0.721,5023.5
3,0,206,3,-2.9,92.201,-31.4,0.854,5076.2
1,0,332,4,1.4,94.465,-41.8,4.961,5228.1
0,0,325,1,-1.8,92.893,-46.2,1.344,5099.1
2,0,501,1,1.4,93.918,-42.7,4.966,5228.1
2,0,55,6,1.4,93.918,-42.7,4.968,5228.1
0,0,208,5,-1.8,92.893,-46.2,1.291,5099.1
1,0,220,1,-1.7,94.055,-39.8,0.742,4991.6
1,0,856,2,1.4,94.465,-41.8,4.959,5228.1
2,0,248,2,1.4,93.918,-42.7,4.962,5228.1
0,0,295,2,1.1,93.994,-36.4,4.856,5191.0
2,0,194,1,1.4,93.918,-42.7,4.966,5228.1
5,0,7,3,-0.1,93.2,-42.0,4.021,5195.8
1,0,9,19,1.4,94.465,-41.8,4.959,5228.1
5,3,229,1,-3.4,92.649,-30.1,0.715,5017.5
0,0,777,2,1.1,93.994,-36.4,4.856,5191.0
3,0,148,1,1.4,93.444,-36.1,4.963,5228.1
5,0,105,1,-0.1,93.2,-42.0,4.076,5195.8
3,0,73,1,1.4,93.444,-36.1,4.963,5228.1
2,0,873,7,1.4,93.918,-42.7,4.962,5228.1
8,0,639,1,-1.8,93.075,-47.1,1.405,5099.1
2,0,312,1,-1.7,94.215,-40.3,0.81,4991.6
0,0,234,0,1.1,93.994,-36.4,4.858,5191.0
0,0,275,2,-1.8,92.893,-46.2,1.291,5099.1
2,0,102,3,1.4,93.918,-42.7,4.962,5228.1
3,0,627,1,1.4,93.444,-36.1,4.964,5228.1
0,0,179,0,1.1,93.994,-36.4,4.857,5191.0
5,0,135,1,-0.1,93.2,-42.0,4.153,5195.8
3,0,545,0,1.4,93.444,-36.1,4.965,5228.1
0,0,82,0,-1.8,92.893,-46.2,1.25,5099.1
5,0,137,0,-1.1,94.767,-50.8,1.05,4963.6
3,0,86,1,1.4,93.444,-36.1,4.965,5228.1
2,0,206,5,1.4,93.918,-42.7,4.96,5228.1
5,0,286,5,-0.1,93.2,-42.0,4.076,5195.8
0,0,154,0,1.1,93.994,-36.4,4.86,5191.0
0,0,77,1,-1.8,92.893,-46.2,1.313,5099.1
1,0,250,2,1.4,94.465,-41.8,4.959,5228.1
5,0,862,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,37,1,-1.8,92.893,-46.2,1.334,5099.1
0,0,199,1,-1.8,92.893,-46.2,1.25,5099.1
2,0,276,1,1.4,93.918,-42.7,4.962,5228.1
3,0,49,8,1.4,93.444,-36.1,4.963,5228.1
2,0,89,2,1.4,93.918,-42.7,4.962,5228.1
8,0,101,1,-1.8,93.075,-47.1,1.445,5099.1
0,0,297,2,1.1,93.994,-36.4,4.857,5191.0
1,0,87,1,1.4,94.465,-41.8,4.961,5228.1
8,0,164,0,-1.8,93.075,-47.1,1.405,5099.1
5,0,22,0,-0.1,93.2,-42.0,4.021,5195.8
8,4,1353,1,-1.8,93.075,-47.1,1.466,5099.1
4,3,244,0,-3.4,92.431,-26.9,0.74,5017.5
9,0,114,0,-3.4,92.379,-29.8,0.741,5017.5
0,0,130,1,1.1,93.994,-36.4,4.856,5191.0
1,0,100,0,1.4,94.465,-41.8,4.959,5228.1
1,0,410,0,1.4,94.465,-41.8,4.958,5228.1
8,0,329,0,-1.8,93.075,-47.1,1.405,5099.1
3,0,157,1,1.4,93.444,-36.1,4.965,5228.1
2,0,435,2,1.4,93.918,-42.7,4.963,5228.1
2,0,115,0,1.4,93.918,-42.7,4.963,5228.1
1,0,30,1,1.4,94.465,-41.8,4.961,5228.1
0,0,166,1,-1.8,92.893,-46.2,1.244,5099.1
4,0,81,0,-0.1,93.798,-40.4,4.794,5195.8
8,0,514,1,-1.8,93.075,-47.1,1.479,5099.1
1,0,92,1,1.4,94.465,-41.8,4.865,5228.1
1,0,84,0,-2.9,92.963,-40.8,1.266,5076.2
8,0,772,3,-1.8,93.075,-47.1,1.41,5099.1
0,0,292,1,1.1,93.994,-36.4,4.858,5191.0
5,0,319,4,-0.1,93.2,-42.0,4.076,5195.8
3,0,347,0,1.4,93.444,-36.1,4.964,5228.1
8,0,571,0,-1.8,93.075,-47.1,1.365,5099.1
0,0,144,0,-1.8,92.893,-46.2,1.334,5099.1
5,0,125,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,129,1,1.1,93.994,-36.4,4.86,5191.0
1,0,261,7,1.4,94.465,-41.8,4.865,5228.1
3,0,13,10,1.4,93.444,-36.1,4.962,5228.1
7,0,161,1,-1.8,93.369,-34.8,0.646,5008.7
0,0,389,3,-1.8,93.876,-40.0,0.684,5008.7
5,0,379,1,-0.1,93.2,-42.0,4.021,5195.8
5,0,193,3,-0.1,93.2,-42.0,4.153,5195.8
8,0,495,0,-1.8,93.075,-47.1,1.41,5099.1
3,0,209,1,1.4,93.444,-36.1,4.965,5228.1
6,0,351,0,-3.0,92.713,-33.0,0.715,5023.5
3,0,56,4,1.4,93.444,-36.1,4.962,5228.1
0,0,376,1,1.1,93.994,-36.4,4.857,5191.0
0,0,192,0,1.1,93.994,-36.4,4.859,5191.0
5,0,105,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,560,0,-1.8,92.893,-46.2,1.291,5099.1
0,0,599,1,1.1,93.994,-36.4,4.86,5191.0
0,0,304,0,-1.8,92.893,-46.2,1.299,5099.1
0,0,894,0,-1.8,92.893,-46.2,1.344,5099.1
3,0,142,1,1.4,93.444,-36.1,4.966,5228.1
0,0,136,4,-1.8,92.893,-46.2,1.344,5099.1
5,0,108,3,-0.1,93.2,-42.0,4.12,5195.8
8,0,388,1,-1.8,93.749,-34.6,0.659,5008.7
2,0,549,1,1.4,93.918,-42.7,4.963,5228.1
0,0,135,1,1.1,93.994,-36.4,4.864,5191.0
3,0,58,1,1.4,93.444,-36.1,4.963,5228.1
0,0,232,1,-1.8,92.893,-46.2,1.291,5099.1
8,0,236,0,-1.8,93.075,-47.1,1.435,5099.1
3,0,146,0,-2.9,92.201,-31.4,0.873,5076.2
5,0,165,1,-0.1,93.2,-42.0,4.153,5195.8
5,9,725,1,-3.4,92.649,-30.1,0.722,5017.5
1,0,398,3,1.4,94.465,-41.8,4.961,5228.1
5,0,103,1,-0.1,93.2,-42.0,4.191,5195.8
8,0,179,1,-1.8,93.075,-47.1,1.405,5099.1
3,0,393,0,1.4,93.444,-36.1,4.964,5228.1
0,0,211,0,1.1,93.994,-36.4,4.858,5191.0
1,0,24,0,1.4,94.465,-41.8,4.961,5228.1
0,0,125,2,1.1,93.994,-36.4,4.858,5191.0
0,0,559,2,1.1,93.994,-36.4,4.857,5191.0
0,0,196,1,1.1,93.994,-36.4,4.857,5191.0
4,3,567,0,-1.1,94.601,-49.5,1.0,4963.6
2,0,305,0,1.4,93.918,-42.7,4.961,5228.1
5,0,346,0,-0.1,93.2,-42.0,4.153,5195.8
3,0,961,1,1.4,93.444,-36.1,4.965,5228.1
0,0,273,0,-1.8,92.893,-46.2,1.344,5099.1
5,3,197,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,391,0,1.1,93.994,-36.4,4.857,5191.0
4,0,135,0,-0.1,93.798,-40.4,4.86,5195.8
3,0,653,4,1.4,93.444,-36.1,4.965,5228.1
1,0,80,2,1.4,94.465,-41.8,4.865,5228.1
3,0,33,1,-2.9,92.201,-31.4,0.859,5076.2
0,0,89,0,1.1,93.994,-36.4,4.857,5191.0
5,0,349,0,-0.1,93.2,-42.0,4.191,5195.8
0,0,148,1,1.1,93.994,-36.4,4.856,5191.0
0,0,112,3,1.1,93.994,-36.4,4.859,5191.0
1,0,102,3,1.4,94.465,-41.8,4.962,5228.1
5,0,319,1,-3.4,92.649,-30.1,0.718,5017.5
1,0,199,5,1.4,94.465,-41.8,4.959,5228.1
0,0,49,1,-1.8,92.893,-46.2,1.334,5099.1
0,0,201,0,-1.8,92.893,-46.2,1.266,5099.1
5,0,175,3,-0.1,93.2,-42.0,4.021,5195.8
5,0,98,3,-0.1,93.2,-42.0,4.076,5195.8
0,0,206,0,-1.8,92.893,-46.2,1.344,5099.1
0,0,184,1,-1.8,92.893,-46.2,1.334,5099.1
2,0,243,0,1.4,93.918,-42.7,4.957,5228.1
0,0,175,1,-1.8,92.893,-46.2,1.291,5099.1
0,0,1234,2,1.1,93.994,-36.4,4.857,5191.0
0,0,254,1,-1.8,92.893,-46.2,1.313,5099.1
2,0,302,0,1.4,93.918,-42.7,4.957,5228.1
3,0,151,0,-2.9,92.201,-31.4,0.883,5076.2
2,0,49,5,1.4,93.918,-42.7,4.96,5228.1
2,0,24,0,-1.7,94.215,-40.3,0.884,4991.6
0,0,127,1,1.1,93.994,-36.4,4.86,5191.0
0,0,440,1,-1.8,92.893,-46.2,1.281,5099.1
0,0,32,1,1.1,93.994,-36.4,4.855,5191.0
3,0,63,2,1.4,93.444,-36.1,4.964,5228.1
0,0,47,2,-1.8,92.893,-46.2,1.266,5099.1
0,0,138,3,-1.8,92.893,-46.2,1.327,5099.1
3,0,352,0,1.4,93.444,-36.1,4.964,5228.1
0,0,295,0,-1.8,92.893,-46.2,1.327,5099.1
0,0,318,5,1.1,93.994,-36.4,4.857,5191.0
1,0,24,0,1.4,94.465,-41.8,4.967,5228.1
8,0,357,1,-1.8,93.075,-47.1,1.466,5099.1
8,0,260,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,317,3,1.1,93.994,-36.4,4.857,5191.0
8,0,1030,2,-1.8,93.075,-47.1,1.405,5099.1
3,0,106,0,-2.9,92.201,-31.4,0.821,5076.2
5,0,708,0,-0.1,93.2,-42.0,4.153,5195.8
8,12,354,0,-1.8,93.075,-47.1,1.365,5099.1
5,0,30,0,-0.1,93.2,-42.0,4.076,5195.8
1,0,207,0,-2.9,92.963,-40.8,1.26,5076.2
0,0,210,1,-1.8,92.893,-46.2,1.327,5099.1
2,0,90,0,1.4,93.918,-42.7,4.963,5228.1
0,0,195,3,1.1,93.994,-36.4,4.857,5191.0
0,0,174,0,1.1,93.994,-36.4,4.857,5191.0
5,0,11,3,-0.1,93.2,-42.0,4.021,5195.8
9,2,89,0,-3.4,92.379,-29.8,0.797,5017.5
3,0,15,11,1.4,93.444,-36.1,4.965,5228.1
2,0,45,0,1.4,93.918,-42.7,4.959,5228.1
2,0,2692,7,1.4,93.918,-42.7,4.963,5228.1
2,0,146,3,1.4,93.918,-42.7,4.96,5228.1
0,0,128,2,-1.8,92.893,-46.2,1.25,5099.1
8,0,366,0,-1.8,93.075,-47.1,1.453,5099.1
0,0,5,6,-1.8,92.893,-46.2,1.281,5099.1
1,0,222,0,1.4,94.465,-41.8,4.866,5228.1
1,0,9,14,1.4,94.465,-41.8,4.959,5228.1
8,0,386,1,-1.8,93.075,-47.1,1.41,5099.1
1,0,39,3,1.4,94.465,-41.8,4.959,5228.1
1,0,85,7,1.4,94.465,-41.8,4.865,5228.1
3,0,81,4,1.4,93.444,-36.1,4.962,5228.1
0,0,352,0,-1.8,92.893,-46.2,1.327,5099.1
2,0,90,1,1.4,93.918,-42.7,4.962,5228.1
2,0,57,4,1.4,93.918,-42.7,4.962,5228.1
0,0,53,3,-1.8,92.893,-46.2,1.244,5099.1
0,0,293,0,1.1,93.994,-36.4,4.857,5191.0
3,0,165,3,1.4,93.444,-36.1,4.964,5228.1
0,0,102,1,-1.8,92.893,-46.2,1.25,5099.1
1,0,11,0,1.4,94.465,-41.8,4.961,5228.1
2,0,186,3,1.4,93.918,-42.7,4.957,5228.1
1,0,1030,5,1.4,94.465,-41.8,4.864,5228.1
3,0,131,0,-2.9,92.201,-31.4,0.851,5076.2
0,0,285,0,-1.8,92.893,-46.2,1.334,5099.1
5,0,96,0,-0.1,93.2,-42.0,4.12,5195.8
0,0,85,2,-1.8,92.893,-46.2,1.327,5099.1
0,0,200,2,1.1,93.994,-36.4,4.857,5191.0
1,0,722,1,1.4,94.465,-41.8,4.864,5228.1
8,0,220,0,-1.8,93.075,-47.1,1.405,5099.1
1,0,26,30,1.4,94.465,-41.8,4.866,5228.1
0,0,77,0,1.1,93.994,-36.4,4.857,5191.0
8,0,306,0,-1.8,93.075,-47.1,1.405,5099.1
5,0,336,3,-3.4,92.649,-30.1,0.715,5017.5
0,0,659,0,1.1,93.994,-36.4,4.864,5191.0
1,0,286,1,-1.7,94.055,-39.8,0.767,4991.6
0,0,314,1,1.1,93.994,-36.4,4.857,5191.0
5,0,70,0,-0.1,93.2,-42.0,4.191,5195.8
2,0,288,2,1.4,93.918,-42.7,4.96,5228.1
1,0,110,3,1.4,94.465,-41.8,4.864,5228.1
8,0,691,0,-1.8,93.075,-47.1,1.405,5099.1
0,0,125,0,-1.8,92.893,-46.2,1.327,5099.1
8,0,225,3,-1.8,93.075,-47.1,1.423,5099.1
1,0,173,2,1.4,94.465,-41.8,4.864,5228.1
0,0,222,8,1.1,93.994,-36.4,4.864,5191.0
1,0,124,0,1.4,94.465,-41.8,4.959,5228.1
0,0,291,1,-1.8,92.893,-46.2,1.266,5099.1
3,0,744,4,1.4,93.444,-36.1,4.964,5228.1
5,0,219,2,-0.1,93.2,-42.0,4.153,5195.8
2,0,89,1,1.4,93.918,-42.7,4.959,5228.1
0,0,725,0,-1.8,92.893,-46.2,1.291,5099.1
0,0,63,2,-1.8,92.893,-46.2,1.327,5099.1
1,0,883,0,-2.9,92.963,-40.8,1.215,5076.2
5,0,181,0,-0.1,93.2,-42.0,4.153,5195.8
0,0,348,1,1.1,93.994,-36.4,4.857,5191.0
0,0,369,0,1.1,93.994,-36.4,4.856,5191.0
1,0,191,0,1.4,94.465,-41.8,4.96,5228.1
5,0,91,0,-0.1,93.2,-42.0,4.153,5195.8
2,0,538,4,1.4,93.918,-42.7,4.961,5228.1
5,0,110,0,-0.1,93.2,-42.0,4.153,5195.8
3,0,345,1,-2.9,92.201,-31.4,0.881,5076.2
0,0,109,0,-1.8,92.893,-46.2,1.266,5099.1
2,0,14,31,1.4,93.918,-42.7,4.963,5228.1
9,0,92,2,-3.4,92.379,-29.8,0.768,5017.5
3,0,413,0,1.4,93.444,-36.1,4.97,5228.1
0,0,17,5,-1.8,92.893,-46.2,1.344,5099.1
0,0,229,1,-1.8,92.893,-46.2,1.244,5099.1
2,0,14,5,1.4,93.918,-42.7,4.968,5228.1
3,0,192,4,1.4,93.444,-36.1,4.964,5228.1
0,0,472,2,1.1,93.994,-36.4,4.857,5191.0
2,0,153,0,1.4,93.918,-42.7,4.961,5228.1
3,0,996,1,1.4,93.444,-36.1,4.968,5228.1
1,0,134,2,1.4,94.465,-41.8,4.961,5228.1
1,0,2621,2,1.4,94.465,-41.8,4.961,5228.1
9,0,150,0,-1.1,94.199,-37.5,0.886,4963.6
0,0,443,1,1.1,93.994,-36.4,4.858,5191.0
5,0,172,0,-0.1,93.2,-42.0,4.076,5195.8
3,0,207,0,1.4,93.444,-36.1,4.966,5228.1
2,0,208,3,1.4,93.918,-42.7,4.962,5228.1
0,0,189,0,-1.8,92.893,-46.2,1.299,5099.1
2,0,252,5,1.4,93.918,-42.7,4.963,5228.1
0,0,241,1,-1.8,92.893,-46.2,1.313,5099.1
2,0,50,5,1.4,93.918,-42.7,4.968,5228.1
5,0,314,1,-0.1,93.2,-42.0,4.12,5195.8
8,0,151,3,-1.8,93.075,-47.1,1.405,5099.1
3,0,99,0,-2.9,92.201,-31.4,0.881,5076.2
0,0,149,0,1.1,93.994,-36.4,4.864,5191.0
0,0,877,6,-1.8,92.893,-46.2,1.299,5099.1
2,0,241,2,1.4,93.918,-42.7,4.96,5228.1
0,0,287,0,-1.8,92.893,-46.2,1.266,5099.1
1,0,89,3,1.4,94.465,-41.8,4.961,5228.1
2,0,1008,1,-1.7,94.215,-40.3,0.876,4991.6
